Account,Link,Followers,Audience Country,Authentic engagement,Engagement avg,Category1,Hashtags,Cost Story,Cost Post
iynemliarasbulut,https://www.instagram.com/iynemliarasbulut/,10100000.0,Turkey,629200.0,877700.0,Cinema,"['#funtime', '#soccer', '#foodie', '#blessed']",37752.0,88088.00000000001
hichasestokes,https://www.instagram.com/hichasestokes/,7300000.0,United States,810700.0,1200000.0,Lifestyle,"['#girlpower', '#fitness', '#crossfit', '#instafit', '#fashionstyle', '#holidayseason', '#follow', '#like4like']",48642.0,113498.00000000001
ibaillanos,https://www.instagram.com/ibaillanos/,6600000.0,Spain,946500.0,1300000.0,Undefined,"['#sports', '#photooftheday', '#fashionstyle', '#fitfam', '#instagood', '#motivation']",56790.0,132510.0
teddysphotos,https://www.instagram.com/teddysphotos/,37000000.0,United States,174400.0,237800.0,Music,"['#goodnight', '#dogstagram']",10464.0,24416.000000000004
gisele,https://www.instagram.com/gisele/,18600000.0,Brazil,316000.0,468900.0,Modeling,['#beauty'],18960.0,44240.00000000001
liverpoolfc,https://www.instagram.com/liverpoolfc/,35500000.0,United Kingdom,175600.0,245400.0,Sports with a ball,"['#followme', '#football', '#foodtime', '#foodgrammer', '#workoutmotivation']",10536.0,24584.000000000004
charlieputh,https://www.instagram.com/charlieputh/,15600000.0,United States,392000.0,557400.0,Music,"['#extremesports', '#style', '#blackandwhite', '#fitlife', '#foodstagrammer']",23520.0,54880.00000000001
jinyoung_0922jy,https://www.instagram.com/jinyoung_0922jy/,9200000.0,Indonesia,717900.0,952000.0,Music,"['#happybirthday', '#food', '#modeling', '#foodheaven', '#blogger', '#soccer', '#holiday']",43074.0,100506.00000000001
leaelui,https://www.instagram.com/leaelui/,11800000.0,India,432100.0,725400.0,Modeling,"['#foodtime', '#music']",25926.0,60494.00000000001
bianca,https://www.instagram.com/bianca/,17300000.0,Brazil,208600.0,489200.0,Beauty,"['#trendy', '#beautiful', '#travel', '#beach', '#music', '#foodisart', '#parkour']",12516.0,29204.000000000004
yerimiese,https://www.instagram.com/yerimiese/,9800000.0,Indonesia,700200.0,867300.0,Lifestyle,"['#friends', '#goodtimes']",42012.0,98028.00000000001
goar_avetisyan,https://www.instagram.com/goar_avetisyan/,11500000.0,Russia,527000.0,731500.0,Beauty,"['#beautifuldestinations', '#strength', '#follow4follow', '#instatravel', '#photooftheday', '#dogsofinstagram', '#naturelovers', '#foodlover', '#music', '#couplesgoals']",31620.0,73780.0
ronaldinho,https://www.instagram.com/ronaldinho/,63300000.0,Brazil,76600.0,131800.0,Sports with a ball,"['#instagood', '#surfing', '#photography', '#foodgawker']",4596.0,10724.000000000002
davikah,https://www.instagram.com/davikah/,15400000.0,Thailand,414800.0,537100.0,Modeling,"['#shopping', '#foodbloggerlife', '#travelphotography', '#rugby', '#photographysouls', '#smilemore', '#familytime']",24888.0,58072.00000000001
britneyspears,https://www.instagram.com/britneyspears/,39500000.0,United States,151700.0,212400.0,Music,"['#sundayfunday', '#yoga', '#instalike', '#friendsforever']",9102.0,21238.000000000004
nianaguerrero,https://www.instagram.com/nianaguerrero/,13900000.0,Indonesia,470500.0,590000.0,Music,"['#naturephotography', '#picoftheday', '#summer', '#entertainment']",28230.0,65870.0
andressasuita,https://www.instagram.com/andressasuita/,15500000.0,Brazil,321200.0,530100.0,Modeling,"['#snowboarding', '#weekend', '#fashionblogger', '#happyholidays', '#happyme', '#foodtime']",19272.0,44968.00000000001
demetozdemir,https://www.instagram.com/demetozdemir/,14700000.0,Saudi Arabia,443400.0,561500.0,Cinema,['#summer2022'],26604.0,62076.00000000001
keniaos,https://www.instagram.com/keniaos/,12000000.0,Mexico,526800.0,685900.0,Music,"['#extremesports', '#football', '#boxing', '#training', '#ootd', '#photographysouls', '#friendshipgoals', '#goodvibes', '#runnersofinstagram', '#fashion']",31608.0,73752.0
hunterschafer,https://www.instagram.com/hunterschafer/,5500000.0,United States,922800.0,1500000.0,Undefined,['#fashionstyle'],55368.0,129192.00000000001
mr_faisu_07,https://www.instagram.com/mr_faisu_07/,26100000.0,India,251200.0,320200.0,Modeling,"['#lifeisgood', '#beauty', '#quotes', '#fitness', '#marathon', '#cool', '#foodfeed', '#foodphotography', '#entrepreneur']",15072.0,35168.0
gildovigor,https://www.instagram.com/gildovigor/,14800000.0,Brazil,403100.0,558900.0,Undefined,"['#foodexplorer', '#pilates', '#foodgrammer', '#foodieforlife', '#wanderlust']",24186.0,56434.00000000001
debbyryan,https://www.instagram.com/debbyryan/,16800000.0,United States,333400.0,484200.0,Music,['#happy'],20004.0,46676.00000000001
daquan,https://www.instagram.com/daquan/,16700000.0,United States,317000.0,488600.0,Humor,"['#photographer', '#weekend', '#coffee', '#smile', '#holiday', '#party', '#photo', '#lovequotes']",19020.0,44380.00000000001
reesewitherspoon,https://www.instagram.com/reesewitherspoon/,27000000.0,United States,253300.0,302400.0,Cinema,"['#fun', '#lifeisgood', '#travel', '#funtime', '#igers']",15198.0,35462.0
mattyperry4,https://www.instagram.com/mattyperry4/,7800000.0,Brazil,769300.0,1100000.0,Undefined,"['#nature', '#trendy', '#sports', '#cool', '#fashionblogger']",46158.0,107702.00000000001
shaymitchell,https://www.instagram.com/shaymitchell/,32100000.0,United States,181000.0,252300.0,Beauty,"['#foodblogfeed', '#boxing', '#funtime', '#funny', '#happyholidays', '#instadaily', '#fashion', '#strength', '#bestoftheday']",10860.0,25340.000000000004
mathildtantot,https://www.instagram.com/mathildtantot/,10300000.0,United States,518600.0,784500.0,Lifestyle,"['#shopping', '#tbt', '#colorful', '#foodtime', '#quote', '#naturelovers', '#workoutmotivation', '#beauty']",31116.0,72604.0
weareone.exo,https://www.instagram.com/weareone.exo/,9700000.0,Indonesia,676700.0,848900.0,Music,"['#skiing', '#igers', '#getfit', '#doglover', '#shopping', '#transportation']",40602.0,94738.00000000001
easportsfifa,https://www.instagram.com/easportsfifa/,25500000.0,Spain,189100.0,316300.0,Sports with a ball,"['#sports', '#foodie', '#fitnessmodel', '#strength', '#tbt']",11346.0,26474.000000000004
anyataylorjoy,https://www.instagram.com/anyataylorjoy/,8600000.0,United States,662100.0,953900.0,Undefined,['#instagood'],39726.0,92694.00000000001
kehlani,https://www.instagram.com/kehlani/,13600000.0,United States,379500.0,591300.0,Music,"['#construction', '#musician']",22770.0,53130.00000000001
aurelie.hermansyah,https://www.instagram.com/aurelie.hermansyah/,24300000.0,Indonesia,262600.0,331300.0,Beauty,"['#strength', '#cardio', '#summer', '#blackandwhite', '#fashion', '#goodvibes', '#skateboarding', '#amazing']",15756.0,36764.0
winmetawin,https://www.instagram.com/winmetawin/,8900000.0,Philippines,812500.0,921000.0,Lifestyle,"['#blogger', '#gym', '#yoga']",48750.0,113750.00000000001
anupamaparameswaran96,https://www.instagram.com/anupamaparameswaran96/,10900000.0,India,637800.0,729400.0,Cinema,"['#motivation', '#smiles', '#foodgrammer', '#foodlife', '#foodisart', '#fitness', '#foodoftheday', '#foodstagrammer', '#naturephotography', '#trailrunning']",38268.0,89292.00000000001
yoona__lim,https://www.instagram.com/yoona__lim/,13100000.0,Indonesia,511300.0,610800.0,Cinema,"['#foodbloggerlife', '#holidayvibes', '#blessed', '#pilates']",30678.0,71582.0
raphaelvarane,https://www.instagram.com/raphaelvarane/,18000000.0,Spain,294000.0,441600.0,Sports with a ball,"['#trailrunning', '#tech', '#education', '#hockey']",17640.0,41160.00000000001
prillylatuconsina96,https://www.instagram.com/prillylatuconsina96/,45800000.0,Indonesia,123900.0,173900.0,Cinema,"['#yoga', '#selfies', '#photography']",7434.0,17346.0
trippieredd,https://www.instagram.com/trippieredd/,12800000.0,United States,318200.0,624500.0,Music,"['#happiness', '#friendsforever', '#energy']",19092.0,44548.00000000001
imsebastianstan,https://www.instagram.com/imsebastianstan/,8700000.0,United States,771200.0,916900.0,Shows,"['#fitness', '#construction']",46272.0,107968.00000000001
marcusrashford,https://www.instagram.com/marcusrashford/,12600000.0,United Kingdom,393900.0,623300.0,Sports with a ball,"['#likeforlike', '#beautyblogger', '#happiness', '#foodforfoodies', '#fitlife', '#gym', '#beach', '#muscle', '#blessings']",23634.0,55146.00000000001
manurios,https://www.instagram.com/manurios/,9900000.0,Mexico,472100.0,796800.0,Shows,"['#cardio', '#foodcoma', '#weekendvibes', '#coffee', '#endurance', '#foodie', '#foodporn', '#foodie']",28326.0,66094.0
dqsalmaan,https://www.instagram.com/dqsalmaan/,9900000.0,India,586700.0,794300.0,Cinema,"['#outfit', '#happyholidays', '#follow4follow', '#blackandwhite', '#happybirthday', '#hockey']",35202.0,82138.00000000001
loren,https://www.instagram.com/loren/,22400000.0,United States,208800.0,345000.0,Fashion,"['#friendsforlife', '#coffee', '#fitfam', '#endurance', '#healthy']",12528.0,29232.000000000004
markruffalo,https://www.instagram.com/markruffalo/,20300000.0,Brazil,297800.0,375200.0,Cinema,"['#fitspo', '#smile']",17868.0,41692.00000000001
nikkietutorials,https://www.instagram.com/nikkietutorials/,15400000.0,United States,364700.0,495500.0,Beauty,"['#igers', '#travelgram', '#photooftheday', '#makeup', '#fitness']",21882.0,51058.00000000001
syifahadjureal,https://www.instagram.com/syifahadjureal/,14600000.0,Indonesia,417100.0,515000.0,Modeling,"['#foodnetwork', '#travelphotography', '#musiclover', '#muscle', '#foodisart', '#smiles', '#like4like', '#workoutmotivation']",25026.0,58394.00000000001
mont.pantoja,https://www.instagram.com/mont.pantoja/,11200000.0,Mexico,565600.0,673300.0,Undefined,['#smile'],33936.0,79184.00000000001
leeyoum262,https://www.instagram.com/leeyoum262/,7400000.0,South Korea,843400.0,1000000.0,Photography,"['#soccer', '#boxing', '#foodheaven', '#picoftheday', '#followback', '#lifestyle', '#foodoftheday']",50604.0,118076.00000000001
victoriajustice,https://www.instagram.com/victoriajustice/,21600000.0,United States,254200.0,346400.0,Music,"['#instagood', '#foodfeed', '#foodinspo', '#landscapephotography']",15252.0,35588.0
vanessabryant,https://www.instagram.com/vanessabryant/,15400000.0,United States,369400.0,483900.0,Sports with a ball,"['#fitness', '#instafit', '#travel']",22164.0,51716.00000000001
achrafhakimi,https://www.instagram.com/achrafhakimi/,8000000.0,Morocco,639800.0,941800.0,Sports with a ball,"['#foodbloggerlife', '#dog', '#foodporn', '#friendshipgoals']",38388.0,89572.00000000001
elrodrigocontreras,https://www.instagram.com/elrodrigocontreras/,12500000.0,Mexico,541900.0,597500.0,Lifestyle,"['#naturephotography', '#beautifulday', '#goodnight', '#shopping', '#fashion', '#weekendvibes', '#fun', '#foodnetwork']",32514.0,75866.0
arishfakhan138,https://www.instagram.com/arishfakhan138/,26900000.0,India,227900.0,277900.0,Cinema,"['#foodforfoodies', '#musiclover', '#beach', '#construction', '#makeup', '#foodjunkie']",13674.0,31906.000000000004
burakozcivit,https://www.instagram.com/burakozcivit/,20100000.0,Turkey,305000.0,370900.0,Cinema,"['#golf', '#blogger', '#party', '#trailrunning', '#love', '#shopping', '#amazing', '#followback', '#familytime', '#entertainment']",18300.0,42700.00000000001
hassan_reyvandi,https://www.instagram.com/hassan_reyvandi/,18300000.0,Iran,293200.0,406100.0,Cinema,"['#smilemore', '#instapic', '#food', '#sunset', '#blessings', '#fitlife', '#foodcoma', '#realestate', '#photooftheday']",17592.0,41048.00000000001
imouniroy,https://www.instagram.com/imouniroy/,21800000.0,India,278200.0,337700.0,Cinema,"['#golf', '#fitness', '#foodfeed', '#styleinspiration', '#foodstylist']",16692.0,38948.00000000001
bhadbhabie,https://www.instagram.com/bhadbhabie/,16500000.0,United States,237100.0,446200.0,Music,"['#photographysouls', '#cars', '#parkour', '#healthy', '#entrepreneur']",14226.0,33194.0
ozuna,https://www.instagram.com/ozuna/,22000000.0,Spain,248000.0,334900.0,Music,"['#media', '#foodphotography']",14880.0,34720.0
maisa,https://www.instagram.com/maisa/,41100000.0,Brazil,130300.0,178200.0,Music,"['#familytime', '#cricket', '#dogstagram']",7818.0,18242.0
mariapedraza_,https://www.instagram.com/mariapedraza_/,12000000.0,Spain,459100.0,606000.0,Cinema,"['#football', '#rugby', '#food']",27546.0,64274.00000000001
juventus,https://www.instagram.com/juventus/,52300000.0,India,97100.0,138700.0,Sports with a ball,"['#manufacturing', '#ootd', '#foodgawker']",5826.0,13594.000000000002
salmahayek,https://www.instagram.com/salmahayek/,20500000.0,United States,286600.0,353100.0,Cinema,"['#inspiration', '#doglover']",17196.0,40124.00000000001
ms_puiyi,https://www.instagram.com/ms_puiyi/,16300000.0,United States,343300.0,439700.0,Adult content,"['#cricket', '#foodexperience', '#gains']",20598.0,48062.00000000001
ranveersingh,https://www.instagram.com/ranveersingh/,38400000.0,India,144700.0,186700.0,Cinema,"['#beauty', '#familytime', '#cars', '#entertainment', '#fitness', '#outfit', '#tech', '#foodjunkie', '#nature']",8682.0,20258.000000000004
djxiao_888,https://www.instagram.com/djxiao_888/,6400000.0,Indonesia,909400.0,1100000.0,Undefined,"['#nature', '#selfies', '#training', '#energy']",54564.0,127316.00000000001
todayis_wendy,https://www.instagram.com/todayis_wendy/,5900000.0,Indonesia,1000000.0,1200000.0,Undefined,"['#foodstagrammer', '#entertainment', '#beautiful', '#foodstagram', '#party', '#foodblogfeed', '#happybirthday', '#extremesports', '#instagood', '#holiday']",60000.0,140000.0
e_milygarcia,https://www.instagram.com/e_milygarcia/,11000000.0,Brazil,394200.0,651800.0,Cinema,"['#football', '#fashion', '#selfies', '#goodtimes']",23652.0,55188.00000000001
sonu_sood,https://www.instagram.com/sonu_sood/,14100000.0,India,438800.0,501800.0,Cinema,"['#foodnetwork', '#dogstagram', '#life', '#new']",26328.0,61432.00000000001
ileana_official,https://www.instagram.com/ileana_official/,13900000.0,India,416200.0,505700.0,Cinema,['#foodexplorer'],24972.0,58268.00000000001
i_m_hendery,https://www.instagram.com/i_m_hendery/,5800000.0,United States,956800.0,1200000.0,Undefined,['#beautyblogger'],57408.0,133952.0
fortnite,https://www.instagram.com/fortnite/,26100000.0,United States,226800.0,267800.0,Computers,"['#familytime', '#travelgram', '#motivation']",13608.0,31752.000000000004
gioewbank,https://www.instagram.com/gioewbank/,27800000.0,Brazil,156800.0,251600.0,Cinema,"['#foodjunkie', '#foodblogfeed', '#life', '#marathon', '#fitness']",9408.0,21952.000000000004
vinniehacker,https://www.instagram.com/vinniehacker/,5400000.0,United States,626200.0,1300000.0,Lifestyle,"['#party', '#travel']",37572.0,87668.00000000001
saweetie,https://www.instagram.com/saweetie/,13000000.0,United States,230300.0,535400.0,Cinema,"['#colorful', '#foodlover', '#happy', '#naturephotography']",13818.0,32242.000000000004
emmaroberts,https://www.instagram.com/emmaroberts/,17500000.0,United States,268000.0,395400.0,Cinema,['#weekendvibes'],16080.0,37520.0
faz3,https://www.instagram.com/faz3/,13700000.0,United Arab Emirates,396200.0,523300.0,Lifestyle,"['#blogger', '#summer2022']",23772.0,55468.00000000001
nickyjam,https://www.instagram.com/nickyjam/,42300000.0,Colombia,138600.0,164200.0,Music,"['#foodheaven', '#party', '#beautifuldestinations', '#goodvibes', '#workoutmotivation', '#foodlover', '#crossfit', '#landscape', '#foodexperience']",8316.0,19404.000000000004
loud_victor,https://www.instagram.com/loud_victor/,10400000.0,Brazil,523400.0,667900.0,Lifestyle,"['#parkour', '#selfies', '#football', '#snowboarding', '#foodie', '#lovequotes', '#happy', '#foodstagrammer']",31404.0,73276.0
hannahstocking,https://www.instagram.com/hannahstocking/,20700000.0,United States,233700.0,332900.0,Modeling,['#dogsofinstagram'],14022.0,32718.000000000004
chloegmoretz,https://www.instagram.com/chloegmoretz/,19800000.0,United States,260900.0,347900.0,Cinema,"['#tbt', '#yoga']",15654.0,36526.0
jokowi,https://www.instagram.com/jokowi/,44900000.0,Indonesia,122400.0,153600.0,Finance,"['#goodnight', '#cool', '#getfit']",7344.0,17136.0
jadepicon,https://www.instagram.com/jadepicon/,18400000.0,Brazil,171900.0,374800.0,Modeling,"['#blessed', '#beautyful', '#fashion', '#photography', '#weekend', '#musician', '#lifestyle']",10314.0,24066.000000000004
keerthysureshofficial,https://www.instagram.com/keerthysureshofficial/,11600000.0,India,516700.00000000006,591200.0,Fashion,"['#foodtime', '#styleinspiration', '#beautyful', '#sky', '#selfies', '#hockey', '#tbt', '#foodlover', '#runnersofinstagram']",31002.000000000004,72338.00000000001
yasmine_sabri,https://www.instagram.com/yasmine_sabri/,18000000.0,Egypt,272500.0,382000.0,Cinema,"['#model', '#travel', '#instatravel', '#flex']",16350.0,38150.0
soueunavida,https://www.instagram.com/soueunavida/,17000000.0,Brazil,212200.0,402800.0,Humor,"['#instapic', '#healthylifestyle', '#naturephotography', '#blackandwhite', '#workout', '#flex', '#sunset']",12732.0,29708.000000000004
malutrevejo,https://www.instagram.com/malutrevejo/,11000000.0,United States,344400.0,618200.0,Music,"['#instaphoto', '#outfit', '#foodaddict', '#travelgram', '#happyholidays', '#athlete']",20664.0,48216.00000000001
ludmilla,https://www.instagram.com/ludmilla/,25600000.0,Brazil,181700.0,272000.0,Music,['#fit'],10902.0,25438.000000000004
7_luhan_m,https://www.instagram.com/7_luhan_m/,12700000.0,Indonesia,442400.0,537000.0,Music,"['#travelphotography', '#life', '#instalike', '#fitlife', '#foodlover', '#makeup', '#inspiration', '#photographysouls']",26544.0,61936.00000000001
